#Time	 Roll 	 Pitch 	 Yaw 	 Thrust
1399094856449430293	1507	1516	1514	1378
1399094856459461437	1507	1517	1514	1378
1399094856474487553	1507	1517	1514	1378
1399094856489428313	1507	1516	1514	1378
1399094856494474394	1507	1515	1514	1378
1399094856509504803	1506	1516	1514	1378
1399094856519529619	1507	1516	1514	1378
1399094856524415764	1506	1516	1514	1378
1399094856539586509	1507	1516	1514	1378
1399094856544398743	1507	1516	1514	1378
1399094856554582841	1506	1516	1514	1378
1399094856569427855	1508	1515	1514	1378
1399094856574364827	1507	1515	1514	1378
1399094856584424932	1507	1515	1514	1378
1399094856594460592	1507	1516	1514	1378
1399094856599438117	1507	1515	1514	1378
1399094856609515192	1508	1515	1514	1378
1399094856619577510	1507	1515	1514	1378
1399094856624423913	1508	1515	1514	1378
1399094856634513444	1508	1515	1514	1378
1399094856644443087	1507	1516	1514	1378
1399094856649394493	1507	1515	1514	1378
1399094856659456506	1507	1515	1514	1378
1399094856669437236	1507	1516	1514	1378
1399094856674391548	1507	1516	1514	1378
1399094856684504479	1507	1516	1514	1378
1399094856694390041	1507	1516	1514	1378
1399094856709465266	1507	1516	1514	1378
1399094856724578496	1507	1516	1514	1378
1399094856734430800	1507	1516	1514	1378
1399094856744473205	1508	1516	1514	1378
1399094856759541889	1507	1516	1514	1378
1399094856774443475	1507	1516	1514	1378
1399094856789459882	1507	1515	1514	1378
1399094856794344270	1506	1516	1514	1378
1399094856814413257	1507	1516	1514	1378
1399094856819487356	1507	1515	1514	1378
1399094856824375384	1507	1516	1514	1378
1399094856839455923	1506	1515	1514	1378
1399094856844360248	1507	1515	1514	1378
1399094856869506524	1507	1515	1514	1378
1399094856874387319	1507	1516	1514	1378
1399094856889553727	1507	1515	1514	1378
1399094856894505778	1507	1516	1514	1378
1399094856899491569	1507	1515	1514	1378
1399094856909490586	1506	1514	1514	1377
1399094856919415367	1507	1516	1514	1378
1399094856929502657	1507	1515	1514	1377
1399094856939362138	1506	1516	1514	1378
1399094856944516423	1507	1514	1514	1377
1399094856954475839	1507	1515	1514	1434
1399094856959496370	1508	1514	1514	1426
1399094856974477294	1507	1515	1514	1427
1399094856989426292	1507	1514	1514	1427
1399094856994450553	1507	1516	1514	1427
1399094857004441090	1506	1514	1514	1427
1399094857009397460	1506	1516	1514	1428
1399094857019381295	1508	1515	1514	1428
1399094857039429638	1507	1516	1514	1428
1399094857044370464	1508	1515	1514	1428
1399094857054410002	1508	1515	1514	1428
1399094857059403570	1507	1514	1514	1428
1399094857074424287	1508	1514	1514	1429
1399094857089418907	1508	1515	1514	1429
1399094857094357307	1509	1513	1514	1429
1399094857099386402	1509	1515	1514	1430
1399094857119492744	1509	1514	1514	1430
1399094857124396576	1509	1515	1514	1430
1399094857134197120	1510	1515	1514	1430
1399094857144313127	1509	1515	1514	1430
1399094857154391584	1511	1514	1514	1430
1399094857159360345	1510	1515	1514	1431
1399094857169433430	1511	1514	1514	1430
1399094857174464835	1509	1514	1514	1431
1399094857189478624	1509	1514	1514	1431
1399094857194488055	1509	1512	1514	1431
1399094857199404225	1507	1511	1514	1430
1399094857209406925	1508	1511	1514	1431
1399094857219407316	1507	1510	1514	1431
1399094857224592006	1508	1510	1514	1431
1399094857239395690	1507	1509	1514	1431
1399094857244502031	1508	1507	1514	1431
1399094857259482051	1507	1508	1514	1432
1399094857269401707	1508	1507	1514	1432
1399094857279484606	1509	1507	1514	1431
1399094857289352451	1508	1508	1514	1433
1399094857294359042	1507	1504	1514	1432
1399094857304459924	1507	1505	1514	1433
1399094857309401366	1506	1505	1514	1432
1399094857319406641	1506	1505	1514	1433
1399094857324347613	1505	1504	1514	1433
1399094857339425912	1507	1505	1514	1433
1399094857344364708	1503	1502	1514	1433
1399094857354454003	1505	1501	1514	1433
1399094857359405364	1504	1502	1514	1434
1399094857369440435	1505	1499	1514	1433
1399094857384427488	1505	1500	1514	1434
1399094857389386350	1505	1500	1514	1434
1399094857404496386	1506	1496	1514	1435
1399094857409438905	1507	1496	1514	1435
1399094857419517258	1506	1495	1514	1436
1399094857424440939	1508	1495	1514	1434
1399094857434475656	1504	1496	1514	1437
1399094857444468008	1509	1493	1514	1435
1399094857454392899	1507	1493	1514	1436
1399094857459382527	1507	1494	1514	1436
1399094857469434121	1509	1493	1514	1436
1399094857474355056	1508	1493	1514	1436
1399094857489423910	1508	1495	1514	1436
1399094857494507128	1508	1490	1514	1436
1399094857504469204	1509	1491	1514	1436
1399094857509386885	1509	1491	1514	1437
1399094857524753308	1511	1491	1514	1436
1399094857539614906	1510	1490	1514	1437
1399094857544377732	1511	1486	1514	1437
1399094857554463661	1512	1486	1514	1438
1399094857559391997	1510	1485	1514	1437
1399094857569347879	1511	1485	1514	1438
1399094857574544439	1511	1485	1514	1437
1399094857584448704	1510	1485	1514	1438
1399094857594593031	1514	1483	1514	1439
1399094857599441787	1513	1481	1514	1438
1399094857609773703	1514	1482	1514	1439
1399094857619480076	1513	1481	1514	1438
1399094857624448481	1513	1481	1514	1439
1399094857639374271	1512	1481	1514	1438
1399094857644332152	1515	1477	1514	1439
1399094857649429763	1513	1477	1514	1438
1399094857659485834	1514	1476	1514	1438
1399094857674422633	1514	1475	1514	1438
1399094857689521897	1513	1475	1514	1439
1399094857694462735	1513	1470	1514	1438
1399094857709509043	1514	1471	1514	1438
1399094857724609128	1515	1470	1514	1439
1399094857739479480	1514	1472	1514	1439
1399094857744387679	1515	1469	1514	1439
1399094857749531609	1515	1470	1514	1439
1399094857769531174	1516	1469	1514	1439
1399094857774442361	1515	1468	1514	1439
1399094857789475511	1515	1468	1514	1440
1399094857794442942	1515	1471	1514	1438
1399094857804505107	1515	1472	1514	1440
1399094857809366390	1514	1471	1514	1439
1399094857819462705	1516	1471	1514	1440
1399094857824400992	1515	1471	1514	1440
1399094857834391901	1516	1468	1514	1439
1399094857849455787	1517	1473	1514	1440
1399094857859500169	1516	1472	1514	1440
1399094857869437659	1516	1471	1514	1439
1399094857874414187	1516	1470	1514	1440
1399094857889471736	1515	1469	1514	1439
1399094857894459117	1514	1473	1514	1439
1399094857899359289	1512	1471	1514	1439
1399094857909434210	1512	1473	1514	1440
1399094857924534117	1513	1470	1514	1439
1399094857939500163	1513	1468	1514	1438
1399094857944423897	1512	1471	1514	1439
1399094857954412598	1514	1470	1514	1439
1399094857959455187	1514	1469	1514	1439
1399094857974524558	1513	1470	1514	1438
1399094857989481095	1513	1469	1514	1438
1399094857994501316	1514	1472	1514	1437
1399094857999462874	1512	1473	1514	1439
1399094858019517810	1512	1472	1514	1438
1399094858024421037	1513	1471	1514	1437
1399094858039475413	1512	1471	1514	1438
1399094858044406316	1518	1477	1514	1438
1399094858054431510	1519	1477	1514	1437
1399094858059378647	1517	1476	1514	1438
1399094858069443304	1517	1478	1514	1438
1399094858074420982	1516	1475	1514	1438
1399094858089522001	1518	1476	1514	1437
1399094858104483028	1521	1479	1514	1438
1399094858109436672	1521	1478	1514	1437
1399094858119477928	1521	1479	1514	1439
1399094858124518901	1521	1476	1514	1436
1399094858134509027	1520	1476	1514	1437
